DirtyColumn,DirtyTable,CleanColumn,
FINAL_TD,VENTURA_WELL_MASTER,TD_MD,
FINAL_TD_OUOM,VENTURA_WELL_MASTER,FINAL_TD_OUOM,
FM_AT_TD,VENTURA_WELL_MASTER,FM_AT_TD,
GGX_LOCATION,VENTURA_WELL_MASTER,GGX_LOCATION,
GGX_OLD_ID,VENTURA_WELL_MASTER,GGX_OLD_ID,
GGX_PERCENT_ALLOCATION,VENTURA_WELL_MASTER,GGX_PERCENT_ALLOCATION,
GROUND_ELEV,VENTURA_WELL_MASTER,GROUND_ELEV,
GROUND_ELEV_OUOM,VENTURA_WELL_MASTER,GROUND_ELEV_OUOM,
INITIAL_CLASS,VENTURA_WELL_MASTER,INITIAL_CLASS,
INITIAL_STATUS,VENTURA_WELL_MASTER,INITIAL_STATUS,
INTERNAL_DRILLING_COST,VENTURA_WELL_MASTER,INTERNAL_DRILLING_COST,
KICK_OFF_DEPTH,VENTURA_WELL_MASTER,KOD,
KICK_OFF_DEPTH_OUOM,VENTURA_WELL_MASTER,KICK_OFF_DEPTH_OUOM,
ORIG_BH_CRS_ID,VENTURA_WELL_MASTER,ORIG_BH_CRS_ID,
ORIG_BH_X_LON,VENTURA_WELL_MASTER,Btm_GridX,
ORIG_BH_Y_LAT,VENTURA_WELL_MASTER,Btm_GridY,
PARENT_WELLPATH_ID,VENTURA_WELL_MASTER,PARENT_WELLPATH_ID,
PARENT_WELLPATH_UWI,VENTURA_WELL_MASTER,PARENT_WELLPATH_UWI,
PERMIT_DTE,VENTURA_WELL_MASTER,PERMIT_DTE,
PERMIT_NO,VENTURA_WELL_MASTER,PERMIT_NO,
PLOT_NAME,VENTURA_WELL_MASTER,PLOT_NAME,
PLUGBACK_DEPTH,VENTURA_WELL_MASTER,PBMD,
PLUGBACK_DEPTH_OUOM,VENTURA_WELL_MASTER,PLUGBACK_DEPTH_OUOM,
REMARK,VENTURA_WELL_MASTER,REMARK,
RESTRICTED_DATA_IND,VENTURA_WELL_MASTER,RESTRICTED_DATA_IND,
SECURITY_ON_OFF_FLG,VENTURA_WELL_MASTER,SECURITY_ON_OFF_FLG,
SPUD_DATE,VENTURA_WELL_MASTER,SPUD_DATE,
TOTAL_DRILLING_COST,VENTURA_WELL_MASTER,TOTAL_DRILLING_COST,
TRAJECTORY_SHAPE,VENTURA_WELL_MASTER,TRAJECTORY_SHAPE,
UPDATE_DATE,VENTURA_WELL_MASTER,UPDATE_DATE,
UPDATE_USER_ID,VENTURA_WELL_MASTER,UPDATE_USER_ID,
USER_DEF1,VENTURA_WELL_MASTER,USER_DEF1,
USER_DEF2,VENTURA_WELL_MASTER,USER_DEF2,
WATER_DEPTH,VENTURA_WELL_MASTER,WATER_DEPTH,
WATER_DEPTH_DATUM,VENTURA_WELL_MASTER,WATER_DEPTH_DATUM,
WATER_DEPTH_OUOM,VENTURA_WELL_MASTER,WATER_DEPTH_OUOM,
WELL_GEOM_DESC,VENTURA_WELL_MASTER,WELL_GEOM_DESC,
WELL_ID,VENTURA_WELL_MASTER,OpenWorksWellHashID,
WELL_LOCATION_ID,VENTURA_WELL_MASTER,WELL_LOCATION_ID,
WELL_NAME_FREE,VENTURA_WELL_MASTER,WellName,
WELL_SYMBOL_CODE,VENTURA_WELL_MASTER,WELL_SYMBOL_CODE,
WELL_UWI,VENTURA_WELL_MASTER,API14,
WELL_UWI_TYPE,VENTURA_WELL_MASTER,API_TYPE,
WL_BASIN_ID,VENTURA_WELL_MASTER,WL_BASIN_ID,
WL_COUNTRY,VENTURA_WELL_MASTER,COUNTRY_CD,
WL_COUNTY,VENTURA_WELL_MASTER,COUNTY_NO,
WL_CURRENT_OPERATOR,VENTURA_WELL_MASTER,WL_CURRENT_OPERATOR,
WL_GOVERN_AREA,VENTURA_WELL_MASTER,WL_GOVERN_AREA,
WL_LEASE_ID,VENTURA_WELL_MASTER,WL_LEASE_ID,
WL_ON_OFF_SHORE,VENTURA_WELL_MASTER,WL_ON_OFF_SHORE,
WL_ORIG_CRS_ID,VENTURA_WELL_MASTER,WL_ORIG_CRS_ID,
WL_ORIG_X_LON,VENTURA_WELL_MASTER,WL_ORIG_X_LON,
WL_ORIG_Y_LAT,VENTURA_WELL_MASTER,WL_ORIG_Y_LAT,
WL_PLATFORM_CODE,VENTURA_WELL_MASTER,WL_PLATFORM_CODE,
WL_PLATFORM_SLOT_NO,VENTURA_WELL_MASTER,WL_PLATFORM_SLOT_NO,
WL_STATE,VENTURA_WELL_MASTER,STATE,
WL_SURFACE_LATITUDE,VENTURA_WELL_MASTER,Lat,
WL_SURFACE_LONGITUDE,VENTURA_WELL_MASTER,Long,
WL_SURFACE_X_COORDINATE,VENTURA_WELL_MASTER,GridX,
WL_SURFACE_Y_COORDINATE,VENTURA_WELL_MASTER,GridY,
WL_SURVEY_LOC_TYPE,VENTURA_WELL_MASTER,WL_SURVEY_LOC_TYPE,
WL_WELL_GEOM_TYPE,VENTURA_WELL_MASTER,WL_WELL_GEOM_TYPE,
WL_WELL_LOCATION_NAME,VENTURA_WELL_MASTER,WL_WELL_LOCATION_NAME,
WL_WELL_LOCATION_UWI,VENTURA_WELL_MASTER,WL_WELL_LOCATION_UWI,
WL_WELL_NET_INT,VENTURA_WELL_MASTER,WL_WELL_NET_INT,
WL_WELL_NET_INT_OUOM,VENTURA_WELL_MASTER,WL_WELL_NET_INT_OUOM,
well_uwi,vods_directional_surveys,API14,
depth_datum,vods_directional_surveys,DatumElev,
measured_depth,vods_directional_surveys,DepthMD,
true_vert_depth,vods_directional_surveys,DepthTVD,
azimuth,vods_directional_surveys,AZIMUTH,
inclination,vods_directional_surveys,INCLINATION,
map_northing,vods_directional_surveys,OFFSET_EAST,
map_easting,vods_directional_surveys,OFFSET_NORTH,
well_name_free,vods_directional_surveys,WellName,
api_no14,vods_monthly_volumes,API14,
book_date,vods_monthly_volumes,BOOK_DATE,
co2_inj,vods_monthly_volumes,CO2_INJ,
co2_prod,vods_monthly_volumes,CO2_PROD,
comp_sk,vods_monthly_volumes,COMP_SK,
completion_id,vods_monthly_volumes,COMPLETION_ID,
cond_prod,vods_monthly_volumes,COND_PROD,
cond_sales,vods_monthly_volumes,COND_SALES,
cyclic_steam_inj,vods_monthly_volumes,CYCLIC_STEAM_INJ,
days_inject,vods_monthly_volumes,DAYS_INJECT,
days_prod,vods_monthly_volumes,DAYS_PROD,
disp_water_inj,vods_monthly_volumes,DISP_WATER_INJ,
end_inventory,vods_monthly_volumes,END_INVENTORY,
gas_flare_disp,vods_monthly_volumes,GAS_FLARE_DISP,
gas_fuel_disp,vods_monthly_volumes,GAS_FUEL_DISP,
gas_inj,vods_monthly_volumes,GAS_INJ,
gas_other_disp,vods_monthly_volumes,GAS_OTHER_DISP,
gwg_prod,vods_monthly_volumes,GWG_PROD,
gwg_sales,vods_monthly_volumes,GWG_SALES,
hours_up_pct,vods_monthly_volumes,HOURS_UP_PCT,
hrs_inject,vods_monthly_volumes,HRS_INJECT,
hrs_prod,vods_monthly_volumes,HRS_PROD,
irrig_gas_prod,vods_monthly_volumes,IRRIG_GAS_PROD,
nitrogen_inj,vods_monthly_volumes,NITROGEN_INJ,
nitrogen_prod,vods_monthly_volumes,NITROGEN_PROD,
oil_other_disp,vods_monthly_volumes,OIL_OTHER_DISP,
oil_prod,vods_monthly_volumes,OIL_PROD,
oil_sales,vods_monthly_volumes,OIL_SALES,
owg_prod,vods_monthly_volumes,OWG_PROD,
owg_sales,vods_monthly_volumes,OWG_SALES,
prod_inj_date,vods_monthly_volumes,DATE,
rec_timestamp,vods_monthly_volumes,REC_TIMESTAMP,
source,vods_monthly_volumes,SOURCE,
steam_inj,vods_monthly_volumes,STEAM_INJ,
supply_water_prod,vods_monthly_volumes,SUPPLY_WATER_PROD,
water_inj,vods_monthly_volumes,WATER_INJ,
water_prod,vods_monthly_volumes,WATER_PROD,
date,vods_monthly_volumes,DATE,
pick_depth,vods_picks,DepthMD,
pick_surf_name,vods_picks,PICK_SURF_NAME,
pid12,vods_pressures,API12,
depth_md,vods_pressures,DepthMD,
pressure_test,vods_pressures,PRESSURE_TEST,
press_type,vods_pressures,PRESS_TYPE,
tvdss,vods_pressures,Z,
x_coord,vods_pressures,GridX,
y_coord,vods_pressures,GridY,
well_name_free,vods_pressures,WellName,
API_NO14,vods_wellbore_openings,API14,
opening_type,vods_wellbore_openings,TYPE,
opening_btm_md,vods_wellbore_openings,BTM_INTERVAL_TMD,
opening_top_md,vods_wellbore_openings,TOP_INTERVAL_TMD,
current_status,vods_wellbore_openings,STATUS,
effective_date,vods_wellbore_openings,DATE,
api_no12,vods_wellbore_openings,API12,
api_no14,vods_wellcomp_v,API14,
curr_comp_type,vods_wellcomp_v,COMP_TYPE,
completion_id,vods_wellcomp_v,COMPLETION_ID,
cost_center,vods_wellcomp_v,COST_CENTER,
oper_no,vods_wellcomp_v,OPER_NO,
orgseq_no,vods_wellcomp_v,ORG_SEQNO,
reservoir_cd,vods_wellcomp_v,RESERVOIR,
at_name,vods_wellcomp_v,RMT_TEAM,
status_eff_date,vods_wellcomp_v,STATUS_DATE,
unit_no,vods_wellcomp_v,UNIT,
automation_name,vods_wellcomp_v,WELL_AUTO_NAME,
WELL_COMMON_NAME,vods_wellcomp_v,WELL_COMMON_NAME,
wellcomp_name,vods_wellcomp_v,WELL_COMP_NAME,
well_id,vods_wellcomp_v,WELL_ID,
curr_comp_status,vods_wellcomp_v,WELL_STATUS,
wellbore_id,vods_wellcomp_v,WELLBORE_ID,
curr_comp_status,vods_wellcomp_v,STATUS,
surf_latitude,vods_wellcomp_v,GEO_LATITUDE,
surf_longitude,vods_wellcomp_v,GEO_LONGITUDE,
topx,vods_wellcomp_v,GEO_OFFSET_EAST,
topy,vods_wellcomp_v,GEO_OFFSET_NORTH,
DATA_SOURCE,vw_SACBASIN_Z2_PICK,PickInterpretor,
DIP_ANGLE,vw_SACBASIN_Z2_PICK,DIP_ANGLE,
DIP_AZIMUTH,vw_SACBASIN_Z2_PICK,DIP_AZIMUTH,
PICK_DEPTH,vw_SACBASIN_Z2_PICK,DepthMD,
PICK_SURF_NAME,vw_SACBASIN_Z2_PICK,PICK_SURF_NAME,
WELL_UWI,vw_SACBASIN_Z2_PICK,API14,
API_NO14,vw_WellboreOpenings,API14,
EventID,vw_WellboreOpenings,EventID,
OPENING_TYPE,vw_WellboreOpenings,TYPE,
PERF_BOTTOM,vw_WellboreOpenings,BTM_INTERVAL_TMD,
PERF_TOP,vw_WellboreOpenings,TOP_INTERVAL_TMD,
STATUS,vw_WellboreOpenings,STATUS,
STATUS_EFFECTIVE_DATE,vw_WellboreOpenings,DATE,
WELLCOMP_NAME,vw_WellboreOpenings,WellName,
CREATE_DATE,W_WILMINGTON_PICK,CREATE_DATE,
CREATE_USER_ID,W_WILMINGTON_PICK,CREATE_USER_ID,
DATA_SOURCE,W_WILMINGTON_PICK,PickInterpretor,
DIP_ANGLE,W_WILMINGTON_PICK,DIP_ANGLE,
DIP_ANGLE_OUOM,W_WILMINGTON_PICK,PickAngleUnits,
DIP_AZIMUTH,W_WILMINGTON_PICK,DIP_AZIMUTH,
DIP_AZIMUTH_OUOM,W_WILMINGTON_PICK,PickAziUnits,
GEOLOGIC_FEATURE,W_WILMINGTON_PICK,GEOLOGIC_FEATURE,
GGX_FAULT_NAME,W_WILMINGTON_PICK,GGX_FAULT_NAME,
GGX_GAP_THICKNESS,W_WILMINGTON_PICK,GGX_GAP_THICKNESS,
GGX_GAP_THICKNESS_OUOM,W_WILMINGTON_PICK,GGX_GAP_THICKNESS_OUOM,
GGX_PERCENT_THICKNESS,W_WILMINGTON_PICK,GGX_PERCENT_THICKNESS,
GGX_PERCENT_THICKNESS_OUOM,W_WILMINGTON_PICK,GGX_PERCENT_THICKNESS_OUOM,
GGX_PICK_TYPE,W_WILMINGTON_PICK,GGX_PICK_TYPE,
GGX_SHOW,W_WILMINGTON_PICK,GGX_SHOW,
GGX_UNC_FAULT_OBS_NO,W_WILMINGTON_PICK,GGX_UNC_FAULT_OBS_NO,
GGX_UNC_FAULT_SOURCE,W_WILMINGTON_PICK,GGX_UNC_FAULT_SOURCE,
GGX_UNCONFORMITY_NAME,W_WILMINGTON_PICK,GGX_UNCONFORMITY_NAME,
MAX_DEPTH,W_WILMINGTON_PICK,MaxPickDepthMD,
MAX_DEPTH_OUOM,W_WILMINGTON_PICK,MAX_DEPTH_OUOM,
MIN_DEPTH,W_WILMINGTON_PICK,MinPickDepthMD,
MIN_DEPTH_OUOM,W_WILMINGTON_PICK,MIN_DEPTH_OUOM,
ORIGINAL_DATA_SOURCE,W_WILMINGTON_PICK,ORIGINAL_DATA_SOURCE,
PICK_CONF_FACT,W_WILMINGTON_PICK,PICK_CONF_FACT,
PICK_CORR_CONF,W_WILMINGTON_PICK,PICK_CORR_CONF,
PICK_DATE,W_WILMINGTON_PICK,PICK_DATE,
PICK_DEPTH,W_WILMINGTON_PICK,DepthMD,
PICK_DEPTH_OUOM,W_WILMINGTON_PICK,PickDepthUnits,
PICK_KIND,W_WILMINGTON_PICK,PICK_KIND,
PICK_OBS_NO,W_WILMINGTON_PICK,PickCount,
PICK_QUAL,W_WILMINGTON_PICK,PICK_QUAL,
PICK_SOURCE,W_WILMINGTON_PICK,PickSoftware,
PICK_SURF_ID,W_WILMINGTON_PICK,OWPickSurfID,
PICK_SURF_NAME,W_WILMINGTON_PICK,PICK_SURF_NAME,
REMARK,W_WILMINGTON_PICK,REMARK,
TIME_DIST_FLG,W_WILMINGTON_PICK,TIME_DIST_FLG,
UPDATE_DATE,W_WILMINGTON_PICK,UPDATE_DATE,
UPDATE_USER_ID,W_WILMINGTON_PICK,UPDATE_USER_ID,
USER_DEF_1,W_WILMINGTON_PICK,USER_DEF_1,
USER_DEF_2,W_WILMINGTON_PICK,USER_DEF_2,
USER_DEF_3,W_WILMINGTON_PICK,USER_DEF_3,
USER_DEF_4,W_WILMINGTON_PICK,USER_DEF_4,
USER_DEF_5,W_WILMINGTON_PICK,USER_DEF_5,
USER_DEF_NUM_1,W_WILMINGTON_PICK,USER_DEF_NUM_1,
USER_DEF_NUM_2,W_WILMINGTON_PICK,USER_DEF_NUM_2,
USER_DEF_NUM_3,W_WILMINGTON_PICK,USER_DEF_NUM_3,
WELL_ID,W_WILMINGTON_PICK,OpenWorksWellHashID,
WELL_UWI,W_WILMINGTON_PICK,API14,
CREATE_DATE,W_WILMINGTON_PICK,CREATE_DATE,
CREATE_USER_ID,W_WILMINGTON_PICK,CREATE_USER_ID,
DATA_SOURCE,W_WILMINGTON_PICK,PickInterpretor,
DIP_ANGLE,W_WILMINGTON_PICK,DIP_ANGLE,
DIP_ANGLE_OUOM,W_WILMINGTON_PICK,PickAngleUnits,
DIP_AZIMUTH,W_WILMINGTON_PICK,DIP_AZIMUTH,
DIP_AZIMUTH_OUOM,W_WILMINGTON_PICK,PickAziUnits,
GEOLOGIC_FEATURE,W_WILMINGTON_PICK,GEOLOGIC_FEATURE,
GGX_FAULT_NAME,W_WILMINGTON_PICK,GGX_FAULT_NAME,
GGX_GAP_THICKNESS,W_WILMINGTON_PICK,GGX_GAP_THICKNESS,
GGX_GAP_THICKNESS_OUOM,W_WILMINGTON_PICK,GGX_GAP_THICKNESS_OUOM,
GGX_PERCENT_THICKNESS,W_WILMINGTON_PICK,GGX_PERCENT_THICKNESS,
GGX_PERCENT_THICKNESS_OUOM,W_WILMINGTON_PICK,GGX_PERCENT_THICKNESS_OUOM,
GGX_PICK_TYPE,W_WILMINGTON_PICK,GGX_PICK_TYPE,
GGX_SHOW,W_WILMINGTON_PICK,GGX_SHOW,
GGX_UNC_FAULT_OBS_NO,W_WILMINGTON_PICK,GGX_UNC_FAULT_OBS_NO,
GGX_UNC_FAULT_SOURCE,W_WILMINGTON_PICK,GGX_UNC_FAULT_SOURCE,
GGX_UNCONFORMITY_NAME,W_WILMINGTON_PICK,GGX_UNCONFORMITY_NAME,
MAX_DEPTH,W_WILMINGTON_PICK,MaxPickDepthMD,
MAX_DEPTH_OUOM,W_WILMINGTON_PICK,MAX_DEPTH_OUOM,
MIN_DEPTH,W_WILMINGTON_PICK,MinPickDepthMD,
MIN_DEPTH_OUOM,W_WILMINGTON_PICK,MIN_DEPTH_OUOM,
ORIGINAL_DATA_SOURCE,W_WILMINGTON_PICK,ORIGINAL_DATA_SOURCE,
PICK_CONF_FACT,W_WILMINGTON_PICK,PICK_CONF_FACT,
PICK_CORR_CONF,W_WILMINGTON_PICK,PICK_CORR_CONF,
PICK_DATE,W_WILMINGTON_PICK,PICK_DATE,
PICK_DEPTH,W_WILMINGTON_PICK,DepthMD,
PICK_DEPTH_OUOM,W_WILMINGTON_PICK,PickDepthUnits,
PICK_KIND,W_WILMINGTON_PICK,PICK_KIND,
PICK_OBS_NO,W_WILMINGTON_PICK,PickCount,
PICK_QUAL,W_WILMINGTON_PICK,PICK_QUAL,
PICK_SOURCE,W_WILMINGTON_PICK,PickSoftware,
PICK_SURF_ID,W_WILMINGTON_PICK,OWPickSurfID,
PICK_SURF_NAME,W_WILMINGTON_PICK,PICK_SURF_NAME,
REMARK,W_WILMINGTON_PICK,REMARK,
TIME_DIST_FLG,W_WILMINGTON_PICK,TIME_DIST_FLG,
UPDATE_DATE,W_WILMINGTON_PICK,UPDATE_DATE,
UPDATE_USER_ID,W_WILMINGTON_PICK,UPDATE_USER_ID,
USER_DEF_1,W_WILMINGTON_PICK,USER_DEF_1,
USER_DEF_2,W_WILMINGTON_PICK,USER_DEF_2,
USER_DEF_3,W_WILMINGTON_PICK,USER_DEF_3,
USER_DEF_4,W_WILMINGTON_PICK,USER_DEF_4,
USER_DEF_5,W_WILMINGTON_PICK,USER_DEF_5,
USER_DEF_NUM_1,W_WILMINGTON_PICK,USER_DEF_NUM_1,
USER_DEF_NUM_2,W_WILMINGTON_PICK,USER_DEF_NUM_2,
USER_DEF_NUM_3,W_WILMINGTON_PICK,USER_DEF_NUM_3,
WELL_ID,W_WILMINGTON_PICK,OpenWorksWellHashID,
WELL_UWI,W_WILMINGTON_PICK,API14,
CREATE_DATE,W_WILMINGTON_VC_PICKSURF_NAME,CREATE_DATE,
CREATE_USER_ID,W_WILMINGTON_VC_PICKSURF_NAME,CREATE_USER_ID,
PICK_SURF_ABBREV,W_WILMINGTON_VC_PICKSURF_NAME,PICK_SURF_ABBREV,
PICK_SURF_ALIAS,W_WILMINGTON_VC_PICKSURF_NAME,PICK_SURF_ALIAS,
PICK_SURF_ID,W_WILMINGTON_VC_PICKSURF_NAME,OWPickSurfID,
PICK_SURF_NAME,W_WILMINGTON_VC_PICKSURF_NAME,PICK_SURF_NAME,
REF_VALUE_SOURCE,W_WILMINGTON_VC_PICKSURF_NAME,REF_VALUE_SOURCE,
REF_VALUE_STATUS,W_WILMINGTON_VC_PICKSURF_NAME,REF_VALUE_STATUS,
REMARK,W_WILMINGTON_VC_PICKSURF_NAME,REMARK,
UPDATE_DATE,W_WILMINGTON_VC_PICKSURF_NAME,UPDATE_DATE,
UPDATE_USER_ID,W_WILMINGTON_VC_PICKSURF_NAME,UPDATE_USER_ID,
ALTERNATE_UWI,W_WILMINGTON_WELL_MASTER,ALTERNATE_UWI,
AUTHORIZATION_NO,W_WILMINGTON_WELL_MASTER,AUTHORIZATION_NO,
BH_LATITUDE,W_WILMINGTON_WELL_MASTER,Btm_Lat,
BH_LONGITUDE,W_WILMINGTON_WELL_MASTER,Btm_Long,
BH_X_COORDINATE,W_WILMINGTON_WELL_MASTER,Btm_GridX,
BH_Y_COORDINATE,W_WILMINGTON_WELL_MASTER,Btm_GridY,
BOREHOLE_NO,W_WILMINGTON_WELL_MASTER,BOREHOLE_NO,
BOREHOLE_TYPE,W_WILMINGTON_WELL_MASTER,BOREHOLE_TYPE,
COMP_DATA_RELEASE_DTE,W_WILMINGTON_WELL_MASTER,COMP_DATA_RELEASE_DTE,
COMPLETION_DATE,W_WILMINGTON_WELL_MASTER,COMPLETION_DATE,
CREATE_DATE,W_WILMINGTON_WELL_MASTER,CREATE_DATE,
CREATE_USER_ID,W_WILMINGTON_WELL_MASTER,CREATE_USER_ID,
CURRENCY,W_WILMINGTON_WELL_MASTER,CURRENCY,
CURRENT_CLASS,W_WILMINGTON_WELL_MASTER,CURRENT_CLASS,
CURRENT_STATUS,W_WILMINGTON_WELL_MASTER,CompletionStatus,
CURRENT_STATUS_DATE,W_WILMINGTON_WELL_MASTER,CompletionStatusDate,
CURRENT_WELL_LEASE_NAME,W_WILMINGTON_WELL_MASTER,CURRENT_WELL_LEASE_NAME,
CURRENT_WELL_LEASE_NO,W_WILMINGTON_WELL_MASTER,CURRENT_WELL_LEASE_NO,
DATA_ACQ_COMPANY,W_WILMINGTON_WELL_MASTER,DATA_ACQ_COMPANY,
DATA_ACQUISITION_TYPE,W_WILMINGTON_WELL_MASTER,DATA_ACQUISITION_TYPE,
DATA_SOURCE,W_WILMINGTON_WELL_MASTER,DATA_SOURCE,
DEPTH_DATUM,W_WILMINGTON_WELL_MASTER,DatumElev,
DEPTH_DATUM_OUOM,W_WILMINGTON_WELL_MASTER,DEPTH_DATUM_OUOM,
DEPTH_DATUM_TYPE,W_WILMINGTON_WELL_MASTER,DatumType,
DRILLING_OPERATOR,W_WILMINGTON_WELL_MASTER,DRILLING_OPERATOR,
FARM_OUT,W_WILMINGTON_WELL_MASTER,FARM_OUT,
FIELD,W_WILMINGTON_WELL_MASTER,FIELD,
FIELD_ID,W_WILMINGTON_WELL_MASTER,OpenWorksFieldHashID,
FINAL_TD,W_WILMINGTON_WELL_MASTER,TD_MD,
FINAL_TD_OUOM,W_WILMINGTON_WELL_MASTER,FINAL_TD_OUOM,
FM_AT_TD,W_WILMINGTON_WELL_MASTER,FM_AT_TD,
GGX_LOCATION,W_WILMINGTON_WELL_MASTER,GGX_LOCATION,
GGX_OLD_ID,W_WILMINGTON_WELL_MASTER,GGX_OLD_ID,
GGX_PERCENT_ALLOCATION,W_WILMINGTON_WELL_MASTER,GGX_PERCENT_ALLOCATION,
GROUND_ELEV,W_WILMINGTON_WELL_MASTER,GROUND_ELEV,
GROUND_ELEV_OUOM,W_WILMINGTON_WELL_MASTER,GROUND_ELEV_OUOM,
INITIAL_CLASS,W_WILMINGTON_WELL_MASTER,INITIAL_CLASS,
INITIAL_STATUS,W_WILMINGTON_WELL_MASTER,INITIAL_STATUS,
INTERNAL_DRILLING_COST,W_WILMINGTON_WELL_MASTER,INTERNAL_DRILLING_COST,
KICK_OFF_DEPTH,W_WILMINGTON_WELL_MASTER,KOD,
KICK_OFF_DEPTH_OUOM,W_WILMINGTON_WELL_MASTER,KICK_OFF_DEPTH_OUOM,
ORIG_BH_CRS_ID,W_WILMINGTON_WELL_MASTER,ORIG_BH_CRS_ID,
ORIG_BH_X_LON,W_WILMINGTON_WELL_MASTER,Btm_GridX,
ORIG_BH_Y_LAT,W_WILMINGTON_WELL_MASTER,Btm_GridY,
PARENT_WELLPATH_ID,W_WILMINGTON_WELL_MASTER,PARENT_WELLPATH_ID,
PARENT_WELLPATH_UWI,W_WILMINGTON_WELL_MASTER,PARENT_WELLPATH_UWI,
PERMIT_DTE,W_WILMINGTON_WELL_MASTER,PERMIT_DTE,
PERMIT_NO,W_WILMINGTON_WELL_MASTER,PERMIT_NO,
PLOT_NAME,W_WILMINGTON_WELL_MASTER,PLOT_NAME,
PLUGBACK_DEPTH,W_WILMINGTON_WELL_MASTER,PBMD,
PLUGBACK_DEPTH_OUOM,W_WILMINGTON_WELL_MASTER,PLUGBACK_DEPTH_OUOM,
REMARK,W_WILMINGTON_WELL_MASTER,REMARK,
RESTRICTED_DATA_IND,W_WILMINGTON_WELL_MASTER,RESTRICTED_DATA_IND,
SECURITY_ON_OFF_FLG,W_WILMINGTON_WELL_MASTER,SECURITY_ON_OFF_FLG,
SPUD_DATE,W_WILMINGTON_WELL_MASTER,SPUD_DATE,
TOTAL_DRILLING_COST,W_WILMINGTON_WELL_MASTER,TOTAL_DRILLING_COST,
TRAJECTORY_SHAPE,W_WILMINGTON_WELL_MASTER,TRAJECTORY_SHAPE,
UPDATE_DATE,W_WILMINGTON_WELL_MASTER,UPDATE_DATE,
UPDATE_USER_ID,W_WILMINGTON_WELL_MASTER,UPDATE_USER_ID,
USER_DEF1,W_WILMINGTON_WELL_MASTER,USER_DEF1,
USER_DEF2,W_WILMINGTON_WELL_MASTER,USER_DEF2,
WATER_DEPTH,W_WILMINGTON_WELL_MASTER,WATER_DEPTH,
WATER_DEPTH_DATUM,W_WILMINGTON_WELL_MASTER,WATER_DEPTH_DATUM,
WATER_DEPTH_OUOM,W_WILMINGTON_WELL_MASTER,WATER_DEPTH_OUOM,
WELL_GEOM_DESC,W_WILMINGTON_WELL_MASTER,WELL_GEOM_DESC,
WELL_ID,W_WILMINGTON_WELL_MASTER,OpenWorksWellHashID,
WELL_LOCATION_ID,W_WILMINGTON_WELL_MASTER,WELL_LOCATION_ID,
WELL_NAME_FREE,W_WILMINGTON_WELL_MASTER,WellName,
WELL_SYMBOL_CODE,W_WILMINGTON_WELL_MASTER,WELL_SYMBOL_CODE,
WELL_UWI,W_WILMINGTON_WELL_MASTER,API14,
WELL_UWI_TYPE,W_WILMINGTON_WELL_MASTER,API_TYPE,
WL_BASIN_ID,W_WILMINGTON_WELL_MASTER,WL_BASIN_ID,
WL_COUNTRY,W_WILMINGTON_WELL_MASTER,COUNTRY_CD,
WL_COUNTY,W_WILMINGTON_WELL_MASTER,COUNTY_NO,
WL_CURRENT_OPERATOR,W_WILMINGTON_WELL_MASTER,WL_CURRENT_OPERATOR,
WL_GOVERN_AREA,W_WILMINGTON_WELL_MASTER,WL_GOVERN_AREA,
WL_LEASE_ID,W_WILMINGTON_WELL_MASTER,WL_LEASE_ID,
WL_ON_OFF_SHORE,W_WILMINGTON_WELL_MASTER,WL_ON_OFF_SHORE,
WL_ORIG_CRS_ID,W_WILMINGTON_WELL_MASTER,WL_ORIG_CRS_ID,
WL_ORIG_X_LON,W_WILMINGTON_WELL_MASTER,WL_ORIG_X_LON,
WL_ORIG_Y_LAT,W_WILMINGTON_WELL_MASTER,WL_ORIG_Y_LAT,
WL_PLATFORM_CODE,W_WILMINGTON_WELL_MASTER,WL_PLATFORM_CODE,
WL_PLATFORM_SLOT_NO,W_WILMINGTON_WELL_MASTER,WL_PLATFORM_SLOT_NO,
WL_STATE,W_WILMINGTON_WELL_MASTER,STATE,
WL_SURFACE_LATITUDE,W_WILMINGTON_WELL_MASTER,Lat,
WL_SURFACE_LONGITUDE,W_WILMINGTON_WELL_MASTER,Long,
WL_SURFACE_X_COORDINATE,W_WILMINGTON_WELL_MASTER,GridX,
WL_SURFACE_Y_COORDINATE,W_WILMINGTON_WELL_MASTER,GridY,
WL_SURVEY_LOC_TYPE,W_WILMINGTON_WELL_MASTER,WL_SURVEY_LOC_TYPE,
WL_WELL_GEOM_TYPE,W_WILMINGTON_WELL_MASTER,WL_WELL_GEOM_TYPE,
WL_WELL_LOCATION_NAME,W_WILMINGTON_WELL_MASTER,WL_WELL_LOCATION_NAME,
WL_WELL_LOCATION_UWI,W_WILMINGTON_WELL_MASTER,WL_WELL_LOCATION_UWI,
WL_WELL_NET_INT,W_WILMINGTON_WELL_MASTER,WL_WELL_NET_INT,
WL_WELL_NET_INT_OUOM,W_WILMINGTON_WELL_MASTER,WL_WELL_NET_INT_OUOM,
CL17_SP_Sand,WellLogs,CRC_SAND,
DEPTH,WellLogs,DepthMD,
ESOZ_16_LITHNUM,WellLogs,CRC_LITHNUM,
ESOZ16_DOLO,WellLogs,CRC_DOLO,
ESOZ16_KA,WellLogs,CRC_KA,
ESOZ16_PHIT    ,WellLogs,XPHIT,
